temperature,wavenumber,cia_coefficient,uncertainty
77,1030,1.20372074758e-11,5.17599921461e-12
77,1035,1.1722791973e-11,5.0408005484e-12
77,1040,1.1416327007e-11,4.909020613e-12
77,1045,1.11176207706e-11,4.78057693134e-12
77,1050,1.08264860694e-11,4.65538900986e-12
77,1055,1.05427414361e-11,4.53337881753e-12
77,1060,1.02662113941e-11,4.41447089945e-12
77,1065,9.99672584589e-12,4.29859211373e-12
77,1070,9.73411883678e-12,4.18567109982e-12
77,1075,9.47822712306e-12,4.07563766291e-12
77,1080,9.2288890083e-12,3.96842227357e-12
77,1085,8.98594379661e-12,3.86395583254e-12
77,1090,8.74923200032e-12,3.76216976014e-12
77,1095,8.51859619935e-12,3.66299636572e-12
77,1100,8.2938822564e-12,3.56636937025e-12
77,1105,8.07494050117e-12,3.4722244155e-12
77,1110,7.86162652787e-12,3.38049940698e-12
77,1115,7.65380138557e-12,3.29113459579e-12
77,1120,7.45133113254e-12,3.20407238699e-12
77,1125,7.25408591257e-12,3.1192569424e-12
77,1130,7.06193883817e-12,3.03663370041e-12
77,1135,6.87476500015e-12,2.95614895006e-12
77,1140,6.69244086175e-12,2.87774957055e-12
77,1145,6.51484416431e-12,2.80138299066e-12
77,1150,6.341854313e-12,2.72699735459e-12
77,1155,6.17335307392e-12,2.65454182179e-12
77,1160,6.00922533583e-12,2.58396689441e-12
77,1165,5.84935968894e-12,2.51522466625e-12
77,1170,5.69364864475e-12,2.44826891724e-12
77,1175,5.54198843862e-12,2.38305502861e-12
77,1180,5.39427848326e-12,2.3195397478e-12
77,1185,5.25042063931e-12,2.2576808749e-12
77,1190,5.11031851274e-12,2.19743696048e-12
77,1195,4.97387696932e-12,2.13876709681e-12
77,1200,4.84100198421e-12,2.08163085321e-12
77,1205,4.71160084358e-12,2.02598836274e-12
77,1210,4.58558261607e-12,1.97180052491e-12
77,1215,4.46285874085e-12,1.91902925856e-12
77,1220,4.34334355541e-12,1.86763772883e-12
77,1225,4.2269546119e-12,1.81759048312e-12
77,1230,4.11361269642e-12,1.76885345946e-12
77,1235,4.00324155055e-12,1.72139386674e-12
77,1240,3.89576737365e-12,1.67517997067e-12
77,1245,3.79111823763e-12,1.63018084218e-12
77,1250,3.68922356007e-12,1.58636613083e-12
77,1255,3.59001375615e-12,1.54370591515e-12
77,1260,3.49342013414e-12,1.50217065768e-12
77,1265,3.39937503042e-12,1.46173126308e-12
77,1270,3.30781211718e-12,1.42235921039e-12
77,1275,3.21866677487e-12,1.38402671319e-12
77,1280,3.13187641207e-12,1.34670685719e-12
77,1285,3.04738063744e-12,1.3103736741e-12
77,1290,2.96512123444e-12,1.27500213081e-12
77,1295,2.88504194545e-12,1.24056803654e-12
77,1300,2.80708812262e-12,1.20704789273e-12
77,1305,2.73120633521e-12,1.17441872414e-12
77,1310,2.65734403021e-12,1.14265793299e-12
77,1315,2.5854493244e-12,1.11174320949e-12
77,1320,2.51547096879e-12,1.08165251658e-12
77,1325,2.44735848044e-12,1.05236414659e-12
77,1330,2.38106239499e-12,1.02385682985e-12
77,1335,2.31653456559e-12,9.96109863203e-13
77,1340,2.25372842607e-12,9.69103223211e-13
77,1345,2.19259914966e-12,9.42817634356e-13
77,1350,2.13310366361e-12,9.17234575351e-13
77,1355,2.07520051743e-12,8.92336222493e-13
77,1360,2.01884963805e-12,8.6810534436e-13
77,1365,1.96401203018e-12,8.44525172977e-13
77,1370,1.9106494898e-12,8.21579280616e-13
77,1375,1.85872439116e-12,7.992514882e-13
77,1380,1.80819958615e-12,7.77525822046e-13
77,1385,1.75903842566e-12,7.56386523033e-13
77,1390,1.7112048826e-12,7.35818099519e-13
77,1395,1.66466373359e-12,7.15805405444e-13
77,1400,1.61938074486e-12,6.96333720289e-13
77,1405,1.57532281085e-12,6.77388808664e-13
77,1410,1.53245800852e-12,6.58956943662e-13
77,1415,1.49075555324e-12,6.41024887895e-13
77,1420,1.4501856668e-12,6.23579836725e-13
77,1425,1.41071938864e-12,6.06609337117e-13
77,1430,1.37232837376e-12,5.90101200718e-13
77,1435,1.33498472162e-12,5.74043430296e-13
77,1440,1.29866087132e-12,5.58424174667e-13
77,1445,1.26332958133e-12,5.43231719974e-13
77,1450,1.22896399181e-12,5.2845451648e-13
77,1455,1.19553774892e-12,5.14081232036e-13
77,1460,1.1630251576e-12,5.00100817767e-13
77,1465,1.13140132456e-12,4.86502569561e-13
77,1470,1.10064225745e-12,4.73276170706e-13
77,1475,1.07072489766e-12,4.60411705995e-13
77,1480,1.04162708019e-12,4.47899644481e-13
77,1485,1.01332743041e-12,4.35730795078e-13
